ID,Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags
45804369,20610,1024,LEXUS,IS 250,2010,Sedan,Yes,Petrol,2.5,149218 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
45649865,784,1646,LEXUS,GX 460,2015,Jeep,Yes,Petrol,4.6,129931 km,8.0,Automatic,4x4,04-May,Left wheel,Black,0
45763945,52059,1363,LEXUS,GX 460,2012,Jeep,Yes,Petrol,4.6,229334 km,8.0,Automatic,4x4,04-May,Left wheel,Black,0
45656454,8154,1750,LEXUS,RX 400,2008,Jeep,Yes,Hybrid,3.3,224629 km,6.0,Automatic,4x4,04-May,Left wheel,Silver,12
45656054,34811,690,LEXUS,RX 450,2016,Jeep,Yes,Hybrid,3.5,0 km,6.0,Automatic,Front,04-May,Left wheel,Grey,12
45661414,188,1172,LEXUS,RX 450,2011,Jeep,Yes,Hybrid,3.5,101816 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12
45758241,17562,1356,LEXUS,GX 470,2014,Jeep,Yes,Petrol,4.6,146218 km,8.0,Automatic,4x4,04-May,Left wheel,Black,0
45714352,31831,-,LEXUS,RX 400,2008,Jeep,Yes,Hybrid,3.3,175000 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12
45651102,282,1399,LEXUS,RX 450,2010,Jeep,Yes,Hybrid,3.5,311949 km,6.0,Automatic,Front,04-May,Left wheel,Silver,12
45668860,11290,586,LEXUS,CT 200h,2012,Hatchback,Yes,Hybrid,1.8,146000 km,4.0,Automatic,Front,04-May,Left wheel,White,12
45815351,549,1399,LEXUS,RX 350,2010,Jeep,Yes,Petrol,3.5,138211 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12
45764155,1490,1360,LEXUS,GX 470,2013,Jeep,Yes,Petrol,4.6,154115 km,8.0,Automatic,4x4,04-May,Left wheel,Black,0
45728096,549,585,LEXUS,CT 200h,2013,Hatchback,Yes,Hybrid,1.8,65989 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12
45769826,1490,1360,LEXUS,GX 470,2013,Jeep,Yes,Petrol,4.6,154115 km,8.0,Automatic,4x4,04-May,Left wheel,Black,0
45624565,55823,1058,LEXUS,RX 450,2012,Jeep,Yes,Hybrid,3.5,187000 km,6.0,Tiptronic,4x4,04-May,Left wheel,Grey,12
45655033,1019,1055,LEXUS,RX 450,2013,Jeep,Yes,Hybrid,3.5,138038 km,6.0,Automatic,Front,04-May,Left wheel,White,12
45783528,31361,-,LEXUS,GX 470,2003,Jeep,Yes,CNG,4.7,204000 km,8.0,Automatic,4x4,04-May,Left wheel,Black,8
45668198,27598,-,LEXUS,IS 250,2013,Sedan,Yes,Petrol,2.5,64023 km,8.0,Tiptronic,4x4,04-May,Left wheel,White,6
45525050,44846,1172,LEXUS,RX 450,2011,Jeep,Yes,Hybrid,3.5,114000 km,6.0,Automatic,4x4,04-May,Left wheel,White,12
45763742,30734,2151,LEXUS,GX 470,2009,Jeep,Yes,Petrol,4.7,264339 km,8.0,Automatic,4x4,04-May,Left wheel,Black,0
45654604,188,1172,LEXUS,RX 450,2011,Jeep,Yes,Hybrid,3.5,101816 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12
45758118,15681,1811,LEXUS,GX 460,2010,Jeep,Yes,Petrol,4.6,275240 km,8.0,Automatic,4x4,04-May,Left wheel,Silver,0
45763970,862,2455,LEXUS,GX 470,2008,Jeep,Yes,Petrol,4.7,263190 km,8.0,Automatic,4x4,04-May,Left wheel,White,0
45813308,8781,1664,LEXUS,LX 570,2013,Jeep,Yes,Petrol,5.7,211638 km,8.0,Automatic,4x4,04-May,Left wheel,Black,12
45096152,46728,2151,LEXUS,GX 470,2009,Jeep,Yes,Petrol,4.7,226000 km,8.0,Automatic,4x4,04-May,Left wheel,Silver,10
45804020,18189,456,LEXUS,ES 300,2015,Hatchback,Yes,Hybrid,2.5,0 km,6.0,Tiptronic,Rear,04-May,Left wheel,Black,8
45660722,34811,690,LEXUS,RX 450,2016,Jeep,Yes,Hybrid,3.5,0 km,6.0,Automatic,Front,04-May,Left wheel,Grey,12
45813890,25716,1935,LEXUS,LS 460,2016,Sedan,Yes,Petrol,4.6,45845 km,8.0,Automatic,Rear,04-May,Left wheel,Brown,12
45768511,81539,1935,LEXUS,GX 460,2016,Jeep,Yes,Petrol,4.6,155976 km,8.0,Automatic,4x4,04-May,Left wheel,White,0
45759228,941,1811,LEXUS,GX 460,2010,Jeep,Yes,Petrol,4.6,260771 km,8.0,Automatic,4x4,04-May,Left wheel,Black,0
45758096,12858,1363,LEXUS,GX 460,2012,Jeep,Yes,Petrol,4.6,255406 km,8.0,Automatic,4x4,04-May,Left wheel,Black,0
45804411,26425,1811,LEXUS,LS 460,2010,Sedan,Yes,Petrol,4.6,224500 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
45768404,157,1363,LEXUS,GX 460,2012,Jeep,Yes,Petrol,4.6,189704 km,8.0,Automatic,4x4,04-May,Left wheel,Grey,0
45653692,941,1356,LEXUS,GX 460,2014,Jeep,Yes,Petrol,4.6,200402 km,8.0,Automatic,4x4,04-May,Left wheel,Silver,0
45764685,11447,308,LEXUS,CT 200h,2014,Hatchback,Yes,Hybrid,1.8,132563 km,4.0,Automatic,Front,04-May,Left wheel,Red,0
45759869,17562,1356,LEXUS,GX 470,2014,Jeep,Yes,Petrol,4.6,146218 km,8.0,Automatic,4x4,04-May,Left wheel,Black,0
45771476,52059,1363,LEXUS,GX 460,2012,Jeep,Yes,Petrol,4.6,229334 km,8.0,Automatic,4x4,04-May,Left wheel,Black,0
45706518,18826,642,LEXUS,CT 200h,2012,Hatchback,Yes,Hybrid,2,184000 km,4.0,Automatic,Front,04-May,Left wheel,Black,0
45769252,157,1363,LEXUS,GX 460,2012,Jeep,Yes,Petrol,4.6,189704 km,8.0,Automatic,4x4,04-May,Left wheel,Grey,0
45770143,706,1646,LEXUS,GX 460,2015,Jeep,Yes,Petrol,4.6,102907 km,8.0,Automatic,4x4,04-May,Left wheel,Black,0
45655637,5018,1399,LEXUS,RX 450,2010,Jeep,Yes,Hybrid,3.5,167222 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12
45647607,941,1356,LEXUS,GX 460,2014,Jeep,Yes,Petrol,4.6,200402 km,8.0,Automatic,4x4,04-May,Left wheel,Silver,0
45772742,862,2455,LEXUS,GX 470,2008,Jeep,Yes,Petrol,4.7,263190 km,8.0,Automatic,4x4,04-May,Left wheel,White,0
45651843,13328,1399,LEXUS,RX 450,2010,Jeep,Yes,Hybrid,3.5,186005 km,6.0,Automatic,4x4,04-May,Left wheel,Silver,12
45804344,26017,1624,LEXUS,ES 300,2009,Sedan,Yes,Petrol,3.5,132700 km,4.0,Automatic,Front,04-May,Left wheel,White,4
45756960,157,1363,LEXUS,GX 460,2012,Jeep,Yes,Petrol,4.6,189704 km,8.0,Automatic,4x4,04-May,Left wheel,Grey,0
45664259,784,1646,LEXUS,GX 460,2015,Sedan,Yes,Petrol,4.6,129931 km,8.0,Automatic,4x4,04-May,Left wheel,Black,0
45810993,26030,1811,LEXUS,GX 460,2010,Jeep,Yes,Petrol,4.6,155821 km,8.0,Automatic,4x4,04-May,Left wheel,Black,12
44526921,28225,-,LEXUS,RX 400 HYBRID,2008,Jeep,Yes,Hybrid,3.3,119000 km,6.0,Automatic,4x4,04-May,Left wheel,Blue,10
45813314,17249,1058,LEXUS,RX 350,2012,Jeep,Yes,Petrol,3.5,0 km,6.0,Automatic,Front,04-May,Left wheel,Black,12
45815359,47,1493,LEXUS,RX 350,2016,Jeep,Yes,Petrol,3.5,65981 km,6.0,Automatic,Front,04-May,Left wheel,Black,12
45794910,8781,-,LEXUS,RX 300,2000,Jeep,Yes,Petrol,3,230000 km,6.0,Automatic,4x4,04-May,Left wheel,Green,0
45768532,39829,1811,LEXUS,GX 460,2010,Jeep,Yes,Petrol,4.6,155821 km,8.0,Automatic,4x4,04-May,Left wheel,Black,0
45757282,5018,1646,LEXUS,GX 460,2015,Jeep,Yes,Petrol,4.6,188078 km,8.0,Automatic,4x4,04-May,Left wheel,Black,0
45768665,706,645,LEXUS,CT 200h,2011,Hatchback,Yes,Hybrid,1.8,116869 km,4.0,Automatic,Front,04-May,Left wheel,Black,0
44325097,59583,517,LEXUS,RX 450,2014,Jeep,Yes,Hybrid,3.5,65000 km,6.0,Tiptronic,4x4,04-May,Left wheel,Black,12
45760198,706,1646,LEXUS,GX 460,2015,Jeep,Yes,Petrol,4.6,102907 km,8.0,Automatic,4x4,04-May,Left wheel,Black,0
45770171,110,2225,LEXUS,GX 460,2017,Jeep,Yes,Petrol,4.6,0 km,8.0,Automatic,4x4,04-May,Left wheel,White,0
45647005,3293,1823,LEXUS,RX 350,2018,Jeep,Yes,Petrol,3.5,8618 km,6.0,Automatic,Front,04-May,Left wheel,Black,12
45813326,25089,456,LEXUS,NX 200,2015,Jeep,Yes,Hybrid,2.5,108344 km,4.0,Automatic,4x4,04-May,Left wheel,Silver,12
45768683,470,353,LEXUS,CT 200h,2015,Hatchback,Yes,Hybrid,1.8,115347 km,4.0,Automatic,Front,04-May,Left wheel,Grey,0
45656822,941,1850,LEXUS,RX 400,2008,Jeep,Yes,Hybrid,3.5,364523 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12
45769227,40142,1811,LEXUS,GX 470,2010,Jeep,Yes,Petrol,4.6,357246 km,8.0,Automatic,4x4,04-May,Left wheel,Grey,0
45774513,29793,-,LEXUS,RX 400 H,2008,Jeep,Yes,Hybrid,3.3,304000 km,6.0,Variator,4x4,04-May,Left wheel,Carnelian red,12
45696132,75266,1017,LEXUS,NX 200,2017,Jeep,Yes,Petrol,2.0 Turbo,24000 km,4.0,Tiptronic,4x4,04-May,Left wheel,Black,10
45772356,73071,1646,LEXUS,GX 460,2015,Jeep,Yes,Petrol,4.6,188078 km,8.0,Automatic,4x4,04-May,Left wheel,Black,0
45660792,941,1850,LEXUS,RX 400,2008,Jeep,Yes,Hybrid,3.5,364523 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12
45763927,69935,1646,LEXUS,GX 470,2015,Jeep,Yes,Petrol,4.6,273493 km,8.0,Automatic,4x4,04-May,Left wheel,Silver,0
45798424,18503,1750,LEXUS,RX 400,2008,Jeep,Yes,Hybrid,3.3,100000 km,6.0,Tiptronic,4x4,04-May,Left wheel,Beige,12
45656060,188,1172,LEXUS,RX 450,2011,Jeep,Yes,Hybrid,3.5,101816 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12
45645649,314,1646,LEXUS,GX 460,2015,Jeep,Yes,Petrol,4.6,102907 km,8.0,Automatic,4x4,04-May,Left wheel,Black,0
45651201,7997,1850,LEXUS,RX 400,2008,Jeep,Yes,Hybrid,3.5,244731 km,6.0,Automatic,Front,04-May,Left wheel,Black,12
45095271,21953,586,LEXUS,CT 200h,2012,Hatchback,Yes,Hybrid,1.8,208000 km,4.0,Variator,Front,04-May,Left wheel,Carnelian red,12
45815496,22894,1360,LEXUS,LS 460,2013,Sedan,Yes,Petrol,4.6,154258 km,8.0,Automatic,4x4,04-May,Left wheel,White,12
45767162,36692,-,LEXUS,GX 470,2005,Jeep,Yes,Petrol,4.7,147000 km,8.0,Tiptronic,4x4,04-May,Left wheel,Black,8
45781278,28225,-,LEXUS,CT 200h,2012,Hatchback,Yes,Hybrid,1.8,128297 km,4.0,Automatic,Front,04-May,Left wheel,Brown,4
45804390,41340,1514,LEXUS,LS 460,2011,Sedan,Yes,Petrol,4.6,188121 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
45759214,47042,1646,LEXUS,GX 470,2015,Jeep,Yes,Petrol,4.6,106918 km,8.0,Automatic,4x4,04-May,Left wheel,Black,0
45760083,11447,308,LEXUS,CT 200h,2014,Hatchback,Yes,Hybrid,1.8,132563 km,4.0,Automatic,Front,04-May,Left wheel,Red,0
45344701,25089,986,LEXUS,HS 250h Hybrid,2010,Sedan,Yes,Hybrid,2.4,64000 km,4.0,Automatic,Front,04-May,Left wheel,Red,10
45759217,31988,1935,LEXUS,GX 460,2016,Jeep,Yes,Petrol,4.6,155976 km,8.0,Automatic,4x4,04-May,Left wheel,White,0
45651249,34811,690,LEXUS,RX 450,2016,Jeep,Yes,Hybrid,3.5,0 km,6.0,Automatic,Front,04-May,Left wheel,Grey,12
45760737,10192,456,LEXUS,ES 300,2015,Sedan,Yes,Hybrid,2.5,98032 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
45757721,10349,308,LEXUS,CT 200h,2014,Hatchback,Yes,Hybrid,1.8,132563 km,4.0,Automatic,Front,04-May,Left wheel,Red,0
44754034,27911,1172,LEXUS,RX 350,2011,Jeep,Yes,Petrol,3.5,900000 km,12.0,Tiptronic,Front,04-May,Left wheel,Black,12
45813961,251,1493,LEXUS,RX 350,2016,Jeep,Yes,Petrol,3.5,107030 km,6.0,Automatic,4x4,04-May,Left wheel,Grey,12
45661445,941,1850,LEXUS,RX 400,2008,Jeep,Yes,Hybrid,3.5,364523 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12
45760085,706,645,LEXUS,CT 200h,2011,Hatchback,Yes,Hybrid,1.8,116869 km,4.0,Automatic,Front,04-May,Left wheel,Black,0
45764916,69935,1646,LEXUS,GX 470,2015,Jeep,Yes,Petrol,4.6,273493 km,8.0,Automatic,4x4,04-May,Left wheel,Silver,0
45771461,54568,1363,LEXUS,GX 460,2012,Jeep,Yes,Petrol,4.6,255406 km,8.0,Automatic,4x4,04-May,Left wheel,Black,0
45757915,47042,1646,LEXUS,GX 470,2015,Jeep,Yes,Petrol,4.6,106918 km,8.0,Automatic,4x4,04-May,Left wheel,Black,12
45772365,46728,1811,LEXUS,GX 460,2010,Jeep,Yes,Petrol,4.6,260771 km,8.0,Automatic,4x4,04-May,Left wheel,Black,0
45654467,13328,1399,LEXUS,RX 450,2010,Jeep,Yes,Hybrid,3.5,186005 km,6.0,Automatic,4x4,04-May,Left wheel,Silver,12
45771462,46728,1811,LEXUS,GX 460,2010,Jeep,Yes,Petrol,4.6,260771 km,8.0,Automatic,4x4,04-May,Left wheel,Black,0
45768192,1490,586,LEXUS,CT 200h,2012,Hatchback,Yes,Hybrid,1.8,174106 km,4.0,Automatic,Front,04-May,Left wheel,White,0
45768196,627,586,LEXUS,CT 200h,2012,Hatchback,Yes,Hybrid,1.8,192683 km,4.0,Automatic,Front,04-May,Left wheel,White,0
45658584,8154,1750,LEXUS,RX 300,2008,Jeep,Yes,Hybrid,3.3,224629 km,6.0,Automatic,4x4,04-May,Left wheel,Silver,12
45291161,260296,-,LEXUS,LX 570,2018,Jeep,Yes,Petrol,5.7 Turbo,17700 km,8.0,Tiptronic,4x4,04-May,Left wheel,Black,10
45543241,23207,585,LEXUS,CT 200h,2013,Hatchback,Yes,Hybrid,1.8,129000 km,4.0,Automatic,Front,04-May,Left wheel,White,8
45757746,392,353,LEXUS,CT 200h,2015,Hatchback,Yes,Hybrid,1.8,115347 km,4.0,Automatic,Front,04-May,Left wheel,Grey,0
45646954,1254,1399,LEXUS,ES 350,2010,Sedan,Yes,Petrol,3.5,187144 km,6.0,Automatic,Front,04-May,Left wheel,Black,12
45747289,29793,-,LEXUS,RX 350,2008,Jeep,Yes,CNG,3.5,73000 km,6.0,Automatic,4x4,04-May,Left wheel,Silver,10
45770142,282,2455,LEXUS,GX 470,2008,Jeep,Yes,Petrol,4.7,218126 km,8.0,Automatic,4x4,04-May,Left wheel,Black,0
45798006,24775,-,LEXUS,GX 470,2004,Jeep,Yes,Petrol,4.7,200000 km,8.0,Automatic,4x4,04-May,Left wheel,Sky blue,10
45656471,282,1399,LEXUS,RX 450,2010,Jeep,Yes,Hybrid,3.5,311949 km,6.0,Automatic,Front,04-May,Left wheel,Silver,12
45758117,706,1646,LEXUS,GX 460,2015,Jeep,Yes,Petrol,4.6,102907 km,8.0,Automatic,4x4,04-May,Left wheel,Black,0
45772850,9565,397,LEXUS,CT 200h,2016,Hatchback,Yes,Hybrid,1.8,71904 km,4.0,Automatic,Front,04-May,Left wheel,White,0
45660258,941,1058,LEXUS,RX 450,2012,Jeep,Yes,Hybrid,3.5,232357 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12
45653782,314,1399,LEXUS,RX 450,2010,Jeep,Yes,Hybrid,3.5,382746 km,6.0,Automatic,4x4,04-May,Left wheel,Silver,12
45772846,26030,-,LEXUS,IS 250,2010,Sedan,Yes,Petrol,2.5,117000 km,6.0,Tiptronic,Rear,04-May,Left wheel,Black,12
45813261,45787,1714,LEXUS,IS 300,2017,Sedan,Yes,Petrol,3.5,21261 km,6.0,Automatic,4x4,04-May,Left wheel,Grey,12
45769233,54568,1363,LEXUS,GX 460,2012,Jeep,Yes,Petrol,4.6,255406 km,8.0,Automatic,4x4,04-May,Left wheel,Black,0
45813406,470,585,LEXUS,CT 200h,2013,Hatchback,Yes,Hybrid,1.8,154059 km,4.0,Automatic,Front,04-May,Left wheel,Grey,0
45808407,157,1273,LEXUS,RX 350,2015,Jeep,Yes,Petrol,3.5,290235 km,6.0,Automatic,4x4,04-May,Left wheel,White,12
45768682,1490,586,LEXUS,CT 200h,2012,Hatchback,Yes,Hybrid,1.8,174106 km,4.0,Automatic,Front,04-May,Left wheel,White,0
45429936,81539,1356,LEXUS,GX 460,2014,Jeep,Yes,Petrol,4.6,71000 km,8.0,Tiptronic,4x4,04-May,Left wheel,Black,0
45807316,19757,-,LEXUS,LX 470,1998,Jeep,Yes,Petrol,4.7,404800 km,8.0,Automatic,4x4,04-May,Left wheel,Black,2
45772875,470,353,LEXUS,CT 200h,2015,Hatchback,Yes,Hybrid,1.8,115347 km,4.0,Automatic,Front,04-May,Left wheel,Grey,0
45760196,282,2455,LEXUS,GX 470,2008,Jeep,Yes,Petrol,4.7,218126 km,8.0,Automatic,4x4,04-May,Left wheel,Black,0
45759112,549,2455,LEXUS,GX 470,2008,Jeep,Yes,Petrol,4.7,0 km,8.0,Automatic,4x4,04-May,Left wheel,White,0
45813886,89379,2225,LEXUS,LS 460,2017,Sedan,Yes,Petrol,4.6,15358 km,8.0,Automatic,Rear,04-May,Left wheel,Black,12
45781983,42337,-,LEXUS,GX 470,2006,Jeep,Yes,CNG,4.7,180000 km,8.0,Automatic,4x4,04-May,Left wheel,Black,0
45762392,9565,397,LEXUS,CT 200h,2016,Hatchback,Yes,Hybrid,1.8,71904 km,4.0,Automatic,Front,04-May,Left wheel,White,0
45813949,941,1399,LEXUS,RX 350,2010,Jeep,Yes,Petrol,3.5,182618 km,6.0,Automatic,4x4,04-May,Left wheel,White,12
45760168,2430,2151,LEXUS,GX 470,2009,Jeep,Yes,Petrol,4.7,264339 km,8.0,Automatic,4x4,04-May,Left wheel,Black,0
45656047,220,1399,LEXUS,RX 450,2010,Jeep,Yes,Hybrid,3.5,317470 km,6.0,Automatic,4x4,04-May,Left wheel,Grey,12
45677230,64290,-,LEXUS,RX 450 F SPORT,2012,Jeep,Yes,Hybrid,3.5,97000 km,6.0,Variator,4x4,04-May,Left wheel,Black,12
45760175,61154,1646,LEXUS,GX 470,2015,Jeep,Yes,Petrol,4.6,273493 km,8.0,Automatic,4x4,04-May,Left wheel,Silver,0
45772892,470,645,LEXUS,CT 200h,2011,Hatchback,Yes,Hybrid,1.8,32974 km,4.0,Automatic,Front,04-May,Left wheel,Silver,0
45758246,39201,1811,LEXUS,GX 460,2010,Jeep,Yes,Petrol,4.6,155821 km,8.0,Automatic,4x4,04-May,Left wheel,Black,0
45653701,15681,1811,LEXUS,GX 460,2010,Jeep,Yes,Petrol,4.6,275240 km,8.0,Automatic,4x4,04-May,Left wheel,Silver,0
45769247,39829,1811,LEXUS,GX 460,2010,Jeep,Yes,Petrol,4.6,155821 km,8.0,Automatic,4x4,04-May,Left wheel,Black,0
45758224,5018,1646,LEXUS,GX 460,2015,Jeep,Yes,Petrol,4.6,188078 km,8.0,Automatic,4x4,04-May,Left wheel,Black,0
45653933,392,690,LEXUS,RX 400,2016,Jeep,Yes,Hybrid,3.5,27038 km,6.0,Automatic,4x4,04-May,Left wheel,White,12
45762418,470,353,LEXUS,CT 200h,2015,Hatchback,Yes,Hybrid,1.8,115347 km,4.0,Automatic,Front,04-May,Left wheel,Grey,0
45761340,69935,1646,LEXUS,GX 470,2015,Jeep,Yes,Petrol,4.6,273493 km,8.0,Automatic,4x4,04-May,Left wheel,Silver,0
45656752,314,1399,LEXUS,RX 450,2010,Jeep,Yes,Hybrid,3.5,382746 km,6.0,Automatic,4x4,04-May,Left wheel,Silver,12
45813891,3450,1811,LEXUS,LS 460,2010,Sedan,Yes,Petrol,4.6,191310 km,8.0,Automatic,4x4,04-May,Left wheel,Black,12
45658655,4077,1363,LEXUS,GX 460,2012,Sedan,Yes,Petrol,4.6,150909 km,8.0,Automatic,4x4,04-May,Left wheel,Black,0
45815508,12544,1273,LEXUS,RX 350,2015,Jeep,Yes,Petrol,3.5,92035 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12
45764936,706,1646,LEXUS,GX 460,2015,Jeep,Yes,Petrol,4.6,102907 km,8.0,Automatic,4x4,04-May,Left wheel,Black,0
45655972,8154,1750,LEXUS,RX 400,2008,Jeep,Yes,Hybrid,3.3,224629 km,6.0,Automatic,4x4,04-May,Left wheel,Silver,12
45290250,54882,1273,LEXUS,RX 350,2015,Jeep,Yes,Petrol,3.5,37000 km,6.0,Tiptronic,Front,04-May,Left wheel,Black,10
45811556,24775,-,LEXUS,IS 250 რესტაილინგი,2011,Sedan,Yes,Petrol,2.5,138000 km,6.0,Tiptronic,Rear,04-May,Left wheel,Grey,10
45806397,14426,394,LEXUS,ES 300,2014,Sedan,Yes,Hybrid,2.5,176213 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
45813259,627,1714,LEXUS,RX 350,2017,Jeep,Yes,Petrol,3.5,50914 km,6.0,Automatic,Front,04-May,Left wheel,White,12
45768429,1490,1360,LEXUS,GX 470,2013,Jeep,Yes,Petrol,4.6,154115 km,8.0,Automatic,4x4,04-May,Left wheel,Black,0
45770118,73071,1646,LEXUS,GX 460,2015,Jeep,Yes,Petrol,4.6,188078 km,8.0,Automatic,4x4,04-May,Left wheel,Black,0
45815488,941,586,LEXUS,CT 200h,2012,Hatchback,Yes,Hybrid,1.8,108499 km,4.0,Automatic,Front,04-May,Left wheel,White,12
45764729,1725,585,LEXUS,CT 200h,2013,Hatchback,Yes,Hybrid,1.8,188194 km,4.0,Automatic,Front,04-May,Left wheel,Black,0
45768194,470,353,LEXUS,CT 200h,2015,Hatchback,Yes,Hybrid,1.8,115347 km,4.0,Automatic,Front,04-May,Left wheel,Grey,0
45764706,9565,397,LEXUS,CT 200h,2016,Hatchback,Yes,Hybrid,1.8,71904 km,4.0,Automatic,Front,04-May,Left wheel,White,0
45806434,14426,394,LEXUS,ES 300,2014,Sedan,Yes,Hybrid,2.5,176213 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
45756975,15681,1811,LEXUS,GX 460,2010,Jeep,Yes,Petrol,4.6,275240 km,8.0,Automatic,4x4,04-May,Left wheel,Silver,0
45656070,941,1058,LEXUS,RX 450,2012,Jeep,Yes,Hybrid,3.5,232357 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12
45756839,26657,-,LEXUS,RX 350,2007,Jeep,Yes,Petrol,3.5,128500 km,6.0,Automatic,4x4,04-May,Left wheel,Silver,12
45653766,5018,1399,LEXUS,RX 450,2010,Jeep,Yes,Hybrid,3.5,167222 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12
45759856,47042,1646,LEXUS,GX 470,2015,Jeep,Yes,Petrol,4.6,106918 km,8.0,Automatic,4x4,04-May,Left wheel,Black,0
45764943,1490,1360,LEXUS,GX 470,2013,Jeep,Yes,Petrol,4.6,154115 km,8.0,Automatic,4x4,04-May,Left wheel,Black,0
45649812,220,1399,LEXUS,RX 450,2010,Jeep,Yes,Hybrid,3.5,317470 km,6.0,Automatic,4x4,04-May,Left wheel,Grey,12
45253360,106627,-,LEXUS,LX 570,2013,Jeep,Yes,Petrol,5.7,198600 km,8.0,Tiptronic,4x4,04-May,Left wheel,Black,12
45811158,706,986,LEXUS,HS 250h,2010,Sedan,Yes,Hybrid,2.4,275654 km,4.0,Automatic,Front,04-May,Left wheel,Red,12
45290317,51746,1058,LEXUS,RX 350,2012,Jeep,Yes,Petrol,3.5,53000 km,6.0,Tiptronic,Front,04-May,Left wheel,Beige,10
45759105,61154,1646,LEXUS,GX 470,2015,Jeep,Yes,Petrol,4.6,273493 km,8.0,Automatic,4x4,04-May,Left wheel,Silver,0
45675628,81539,1360,LEXUS,GX 460,2013,Jeep,Yes,Petrol,4.6,76800 km,12.0,Tiptronic,4x4,04-May,Left wheel,Black,0
45760103,1490,586,LEXUS,CT 200h,2012,Hatchback,Yes,Hybrid,1.8,174106 km,4.0,Automatic,Front,04-May,Left wheel,White,0
45656739,8154,1750,LEXUS,RX 400,2008,Jeep,Yes,Hybrid,3.3,224629 km,6.0,Automatic,4x4,04-May,Left wheel,Silver,12
45658615,314,1399,LEXUS,RX 450,2010,Jeep,Yes,Hybrid,3.5,382746 km,6.0,Automatic,4x4,04-May,Left wheel,Silver,12
45769765,21953,394,LEXUS,ES 300,2014,Sedan,Yes,Hybrid,2.5,131000 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
45813342,6586,645,LEXUS,CT 200h,2011,Hatchback,Yes,Hybrid,1.8,122302 km,4.0,Automatic,Front,04-May,Left wheel,Black,0
45806443,14426,394,LEXUS,ES 300,2014,Sedan,Yes,Hybrid,2.5,176213 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
45524376,40769,1058,LEXUS,RX 350,2012,Jeep,Yes,Petrol,3.5,140000 km,6.0,Tiptronic,4x4,04-May,Left wheel,Silver,0
45656750,1019,1055,LEXUS,RX 450,2013,Jeep,Yes,Hybrid,3.5,138038 km,6.0,Automatic,Front,04-May,Left wheel,White,12
45761328,81539,1935,LEXUS,GX 460,2016,Jeep,Yes,Petrol,4.6,155976 km,8.0,Automatic,4x4,04-May,Left wheel,White,0
45760174,862,2455,LEXUS,GX 470,2008,Jeep,Yes,Petrol,4.7,280354 km,8.0,Automatic,4x4,04-May,Left wheel,White,0
45758221,16308,1811,LEXUS,GX 470,2010,Jeep,Yes,Petrol,4.6,357246 km,8.0,Automatic,4x4,04-May,Left wheel,Grey,0
45759243,39201,1811,LEXUS,GX 460,2010,Jeep,Yes,Petrol,4.6,155821 km,8.0,Automatic,4x4,04-May,Left wheel,Black,0
45757744,1490,586,LEXUS,CT 200h,2012,Hatchback,Yes,Hybrid,1.8,174106 km,4.0,Automatic,Front,04-May,Left wheel,White,0
45769297,470,2225,LEXUS,GX 460,2017,Jeep,Yes,Petrol,4.6,69918 km,8.0,Automatic,4x4,04-May,Left wheel,White,0
45658568,314,1646,LEXUS,GX 460,2015,Jeep,Yes,Petrol,4.6,102907 km,8.0,Automatic,4x4,04-May,Left wheel,Black,0
45769300,110,2225,LEXUS,GX 460,2017,Jeep,Yes,Petrol,4.6,0 km,8.0,Automatic,4x4,04-May,Left wheel,White,0
45766665,862,2455,LEXUS,GX 470,2008,Jeep,Yes,Petrol,4.7,263190 km,8.0,Automatic,4x4,04-May,Left wheel,White,0
45812631,54882,-,LEXUS,IS 200,2015,Sedan,Yes,Petrol,2.0 Turbo,71000 km,4.0,Tiptronic,Rear,04-May,Left wheel,Black,12
45813318,2274,645,LEXUS,CT 200h,2011,Hatchback,Yes,Hybrid,1.8,32974 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12
